amount,hour_of_day,is_foreign,distance_from_home_km,geo_velocity_kmh,new_device,tx_count_last_1h,tx_count_last_5m,avg_amount_deviation,burst_count_last_1m,device_tx_count_24h,merchant_risk_score,card_age_risk,profile_avg_spend,seconds_since_last_tx,is_fraud
4837.32,15,0,88.24,62.19,0,4.28,0.77,0.11,0.62,5.1,0.2,0.2899,5435.27,17553.64,0
6767.28,14,0,33.01,53.2,0,2.26,0.64,1.2044,0.04,4.19,0.2,0.176,3069.92,14349.38,0
4884.02,7,0,67.1,32.75,0,5.16,1.05,0.31,0.4,5.39,0.2,0.2925,3728.2,5990.91,0
6476.89,18,0,33.56,104.03,0,1.16,1.94,1.5235,0.52,2.87,0.2,0.2596,2566.61,5019.29,0
4726.7,12,0,86.59,14.5,0,3.04,0.76,0.1652,0.98,3.62,0.2,0.309,5662.11,6282.48,0
3777.06,8,0,116.11,105.06,0,1.44,0.0,0.0387,0.88,2.09,0.2,0.3432,3636.23,13245.69,0
557.94,11,0,48.91,61.98,0,5.35,0.9,0.8085,0.58,2.03,0.2,0.3673,2914.02,16777.31,0
2278.53,19,0,103.65,89.47,0,2.24,1.7,0.4839,0.95,5.52,0.2,0.159,4414.73,14497.4,0
2818.26,11,0,93.91,85.05,0,4.79,0.57,0.0477,0.82,1.27,0.2,0.1266,2690.05,4700.44,0
6472.71,10,0,81.85,71.56,0,1.57,0.6,2.8027,0.52,3.96,0.2,0.2384,1702.14,10965.66,0
7967.59,7,0,51.25,31.63,0,2.07,0.64,1.0789,0.86,2.86,0.2,0.3117,3832.66,9463.55,0
378.83,18,0,80.24,92.22,0,4.43,0.82,0.9292,0.19,3.34,0.2,0.3179,5347.56,15743.62,0
3869.47,22,0,10.22,101.54,0,4.5,1.36,0.1225,0.12,1.8,0.2,0.1547,3447.21,16105.35,0
1903.69,10,0,15.29,59.04,0,2.27,1.2,0.012,0.59,5.83,0.2,0.388,1926.84,3459.76,0
7324.33,22,0,49.35,60.07,0,1.04,1.83,2.0117,0.51,5.9,0.2,0.2468,2431.96,2871.44,0
75780.93,23,1,8046.16,1227.74,1,12.96,7.83,13.8244,4.58,13.61,0.8702,0.5507,5111.9,320.89,1
6483.14,14,0,30.52,100.97,0,2.76,0.43,0.1063,0.93,2.64,0.2,0.1854,5860.43,12789.97,0
5037.49,22,0,22.16,6.93,0,1.05,0.24,0.0756,0.45,5.35,0.2,0.2518,5449.38,14628.14,0
2199.36,9,0,51.36,89.3,0,2.63,1.25,0.5701,0.83,5.74,0.2,0.3982,5116.15,16197.87,0
7227.8,13,0,2.87,119.5,0,5.86,0.07,0.6186,0.63,2.86,0.2,0.1015,4465.45,13354.58,0
5074.96,8,0,14.9,43.39,0,2.03,1.82,0.4905,0.04,1.65,0.2,0.3843,3404.96,12466.02,0
366.38,12,0,109.23,42.99,0,5.82,0.71,0.8461,0.97,5.89,0.2,0.1088,2381.25,11475.32,0
2346.39,8,0,96.52,81.91,0,2.04,0.33,0.5412,0.12,5.33,0.2,0.2884,5114.61,7587.98,0
62112.64,0,1,2284.01,1081.09,1,15.0,6.79,9.5387,5.08,9.85,0.8293,0.8039,5893.76,38.0,1
5606.32,14,0,109.21,6.71,0,5.8,0.59,1.7215,0.29,3.24,0.2,0.3746,2060.01,7614.43,0
3687.15,13,0,70.43,63.05,0,4.74,0.54,0.0008,0.72,4.19,0.2,0.1982,3684.36,10325.52,0
98762.22,3,1,6299.33,1176.45,0,12.37,4.37,17.422,3.39,9.55,0.9392,0.6522,5361.1,114.88,1
5547.38,9,0,40.39,40.61,0,1.21,0.11,0.2581,0.51,3.88,0.2,0.3184,4409.35,15608.75,0
2242.05,21,0,46.52,81.02,0,2.69,1.65,0.5772,0.76,3.56,0.2,0.1845,5302.35,13779.11,0
5949.33,11,0,78.53,34.57,0,4.56,0.08,0.1217,0.92,1.13,0.2,0.3798,5303.88,8490.17,0
2947.91,13,0,44.19,39.92,0,3.55,1.72,0.0366,0.51,4.56,0.2,0.2992,3060.01,9035.51,0
6187.59,21,0,75.31,112.05,0,2.36,1.15,1.171,0.18,2.42,0.2,0.3124,2850.11,3844.29,0
2449.97,14,0,57.9,56.39,0,1.19,0.99,0.1302,0.71,5.37,0.2,0.3678,2167.73,11517.5,0
4639.69,20,0,55.42,31.82,0,4.6,1.79,0.1153,0.44,1.66,0.2,0.3033,5244.58,7322.89,0
1115.82,17,0,43.68,26.52,0,5.51,1.86,0.7896,0.78,3.15,0.2,0.1791,5304.54,13694.65,0
141891.73,1,1,6308.14,827.44,1,8.63,4.42,48.6982,4.1,7.13,0.8569,0.5382,2855.07,300.38,1
635.88,16,0,115.25,40.37,0,2.2,0.58,0.8774,0.36,5.82,0.2,0.3663,5186.06,7689.19,0
1159.6,13,0,24.42,95.32,0,5.64,0.97,0.5051,0.97,4.82,0.2,0.2244,2343.02,2674.29,0
6117.3,16,0,118.62,89.26,0,1.46,1.01,0.4369,0.76,1.25,0.2,0.1603,4257.43,9473.12,0
3878.08,17,0,91.92,11.22,0,4.59,0.91,0.2999,0.23,2.95,0.2,0.2151,2983.33,2548.86,0
2092.04,9,0,80.19,50.43,0,3.62,1.91,0.542,0.88,5.92,0.2,0.2639,4567.42,12268.92,0
69496.92,4,1,1257.54,552.63,0,9.73,3.81,35.6549,3.86,6.33,0.877,0.743,1895.98,441.47,1
3580.75,22,0,70.49,22.19,0,1.01,1.34,0.3753,0.24,3.8,0.2,0.2343,5731.94,4546.87,0
4564.86,13,0,63.39,34.0,0,5.7,1.04,0.2108,0.75,3.06,0.2,0.2358,5784.27,8347.73,0
6777.92,11,0,88.7,65.24,0,2.49,1.4,1.4842,0.19,1.93,0.2,0.3298,2728.36,8846.43,0
6566.14,16,0,32.98,3.6,0,3.32,1.12,2.0258,0.77,4.82,0.2,0.3285,2170.05,11508.19,0
4832.29,17,0,62.19,81.97,0,3.75,0.89,0.8742,0.85,2.36,0.2,0.2699,2578.28,6839.82,0
2586.45,15,0,46.08,73.18,0,5.91,1.14,0.4236,0.7,2.25,0.2,0.3431,4486.88,7150.56,0
1324.55,15,0,1.23,18.31,0,2.89,1.59,0.5431,0.76,5.23,0.2,0.3816,2899.29,14844.3,0
3231.09,20,0,80.12,96.94,0,1.32,1.79,0.4427,0.66,3.69,0.2,0.3519,5798.18,11139.92,0
6222.47,11,0,31.95,67.22,0,1.69,1.81,1.3993,0.23,2.04,0.2,0.2458,2593.47,10839.55,0
5468.82,9,0,24.45,49.64,0,5.6,1.41,0.0755,0.99,5.82,0.2,0.2487,5915.62,5762.64,0
2757.29,19,0,82.38,109.6,0,2.63,1.55,0.4532,0.66,4.26,0.2,0.2998,5042.51,14611.03,0
4118.84,7,0,6.49,42.31,0,1.34,1.47,0.1932,0.92,4.19,0.2,0.2437,5105.14,8674.46,0
2258.95,20,0,109.86,19.87,0,1.18,0.82,0.606,0.26,3.17,0.2,0.1579,5732.88,5871.23,0
2476.35,9,0,117.68,61.21,0,3.22,0.91,0.4649,0.1,2.84,0.2,0.1152,1690.4,7077.91,0
7773.89,18,0,80.48,78.89,0,5.02,0.82,3.055,0.63,2.18,0.2,0.195,1917.1,15605.92,0
5082.08,13,0,109.49,99.95,0,4.55,1.0,0.2881,0.93,5.5,0.2,0.2232,3945.4,17920.67,0
4810.14,8,0,93.53,15.46,0,2.02,0.19,0.2983,0.4,5.6,0.2,0.3232,3704.86,9987.59,0
4030.31,8,0,43.64,15.23,0,1.41,0.53,0.163,0.46,5.19,0.2,0.3336,4815.05,16676.52,0
3022.43,7,0,40.05,15.92,0,1.09,0.36,0.3894,0.62,3.15,0.2,0.3872,4949.8,14788.73,0
4129.64,13,0,5.37,113.06,0,1.03,0.97,0.2581,0.73,4.71,0.2,0.2099,5566.05,5377.37,0
6059.13,11,0,13.05,65.97,0,3.28,0.68,2.9122,0.94,5.12,0.2,0.1331,1548.78,17973.15,0
541.07,14,0,9.92,15.15,0,2.41,1.6,0.897,0.18,3.12,0.2,0.2054,5254.68,15665.48,0
20128.39,3,0,3453.92,471.06,0,10.51,4.63,7.3673,4.02,10.21,0.935,0.8471,2405.61,406.3,1
6029.64,11,0,54.56,37.69,0,1.04,1.78,0.0938,0.36,4.74,0.2,0.3526,5512.41,12899.99,0
3524.87,7,0,38.3,114.83,0,4.86,1.94,0.0456,0.08,3.61,0.2,0.3548,3693.43,9148.97,0
1605.78,14,0,43.8,95.49,0,3.87,0.46,0.3342,0.7,2.16,0.2,0.2889,2411.74,7803.32,0
5666.73,9,0,104.5,50.23,0,3.37,0.11,0.1797,0.44,2.48,0.2,0.1436,4803.34,3554.02,0
2317.0,19,0,82.01,49.47,0,3.64,0.67,0.4091,0.93,2.65,0.2,0.1331,1644.3,2197.71,0
6878.31,9,0,38.76,36.57,0,3.52,1.56,1.3961,0.1,4.03,0.2,0.1571,2870.64,8139.88,0
7848.07,13,0,91.67,0.78,0,3.41,1.54,2.001,0.7,1.97,0.2,0.3102,2615.16,2657.55,0
2398.11,19,0,92.53,31.63,0,3.25,0.9,0.39,0.64,1.73,0.2,0.3359,3931.17,1973.73,0
679.6,12,0,40.92,84.01,0,4.11,1.1,0.7495,0.68,5.02,0.2,0.3588,2713.0,16710.9,0
3871.47,21,0,77.03,101.62,0,2.87,1.06,0.0427,0.45,4.03,0.2,0.2125,4044.29,7544.62,0
46432.07,23,0,2607.43,1175.3,1,8.57,4.74,7.0287,4.09,14.25,0.721,0.5892,5783.28,462.6,1
774.36,13,0,119.4,45.1,0,4.22,0.06,0.8362,0.6,5.08,0.2,0.3168,4728.64,2499.2,0
5109.95,18,0,99.36,117.49,0,2.67,0.41,0.0807,0.84,3.34,0.2,0.2992,4728.19,15610.37,0
252.31,15,0,47.03,104.32,0,3.34,1.76,0.9532,0.32,1.74,0.2,0.3825,5392.52,4753.06,0
33020.16,0,0,8816.82,1238.69,0,15.88,7.1,6.3749,3.19,11.61,0.8281,0.8326,4477.37,445.0,1
169375.91,1,1,627.11,1066.89,0,16.44,3.02,39.0545,4.67,12.54,0.7122,0.8362,4228.64,596.82,1
1511.09,7,0,41.37,101.28,0,4.34,1.38,0.5459,0.46,5.12,0.2,0.3553,3327.97,14515.3,0
86225.53,23,1,1687.31,1360.91,1,11.36,6.24,18.0781,5.32,12.0,0.8003,0.617,4519.61,578.66,1
7701.69,18,0,46.84,95.78,0,4.43,1.98,0.7661,0.82,1.75,0.2,0.2062,4360.83,15018.46,0
3073.48,14,0,102.66,87.52,0,3.84,1.48,0.4763,0.46,2.41,0.2,0.2592,5869.2,12657.55,0
91798.09,0,1,6874.86,1285.32,0,12.16,5.36,52.9362,4.09,7.21,0.7327,0.4565,1701.98,437.53,1
7846.94,22,0,54.14,28.65,0,5.32,1.23,1.2281,0.62,4.39,0.2,0.1999,3521.74,10711.07,0
3215.7,22,0,90.21,21.29,0,1.72,0.07,0.2569,0.08,2.0,0.2,0.3091,2558.38,16251.35,0
1359.89,22,0,13.43,10.69,0,3.1,1.17,0.6684,0.19,2.85,0.2,0.3035,4100.68,5248.78,0
88718.28,1,1,5987.71,953.85,1,15.38,6.91,16.9557,4.12,8.35,0.9108,0.489,4940.95,415.28,1
53434.01,4,0,2730.08,928.97,1,13.59,5.02,11.7467,5.56,11.89,0.7726,0.5842,4192.0,273.97,1
1194.77,14,0,9.92,77.37,0,3.55,0.67,0.4674,0.93,4.97,0.2,0.2703,2243.41,6285.83,0
3113.47,8,0,37.95,115.85,0,4.46,0.99,0.4123,0.48,5.23,0.2,0.1237,5297.97,6670.62,0
57721.92,2,1,2333.73,685.25,0,8.76,6.45,26.9535,4.48,6.32,0.8469,0.85,2064.93,278.36,1
11061.9,1,1,6495.37,804.5,0,17.92,3.93,3.0631,4.84,7.97,0.8442,0.6035,2722.53,229.65,1
237.16,17,0,38.94,47.97,0,4.8,0.46,0.9336,0.92,4.22,0.2,0.1818,3572.75,14790.22,0
7737.26,1,0,7147.98,1013.35,1,9.93,4.39,0.6372,4.75,7.15,0.9394,0.4534,4725.84,317.12,1
117065.56,3,1,8479.75,1059.43,1,9.56,7.24,28.5946,4.88,8.45,0.8121,0.8766,3955.64,130.03,1
5146.46,10,0,10.7,86.0,0,1.19,0.38,0.3678,0.46,2.98,0.2,0.2929,3762.59,15904.52,0
7477.56,12,0,46.12,36.23,0,5.7,1.82,1.6817,0.28,5.95,0.2,0.101,2788.32,4681.47,0
129083.54,3,1,6444.44,586.88,1,10.84,5.45,49.874,5.58,13.51,0.7615,0.5476,2537.32,169.34,1
7623.11,17,0,99.98,31.1,0,4.43,1.44,3.2844,0.05,1.25,0.2,0.3374,1779.27,16806.67,0
601.48,18,0,13.0,22.79,0,1.67,0.52,0.8986,0.76,1.43,0.2,0.1532,5933.77,16584.61,0
90330.79,3,1,4922.6,1310.17,1,10.53,7.15,19.7705,4.59,15.54,0.7839,0.4609,4348.99,134.91,1
5900.39,7,0,16.86,40.87,0,5.7,1.6,0.8076,0.07,5.52,0.2,0.309,3264.3,16044.15,0
4978.47,18,0,87.24,65.86,0,3.83,1.41,0.432,0.18,5.01,0.2,0.2778,3476.6,4556.98,0
5216.38,10,0,78.05,19.2,0,3.91,1.22,0.0309,0.5,2.45,0.2,0.1853,5382.54,13967.49,0
3022.17,19,0,108.15,69.73,0,3.9,0.57,0.2067,0.17,2.61,0.2,0.1017,3809.53,3755.44,0
23912.71,2,0,1878.03,1038.32,1,11.03,4.54,4.0903,4.85,11.03,0.9401,0.5955,4697.71,221.57,1
4431.21,21,0,22.39,95.91,0,1.62,1.32,1.4169,0.46,4.34,0.2,0.3848,1833.46,17216.67,0
2330.26,10,0,119.54,116.0,0,1.96,0.3,0.1978,0.11,4.27,0.2,0.3677,2904.77,3393.66,0
29043.95,0,1,7562.1,956.94,1,17.65,4.45,8.9605,4.63,15.34,0.9432,0.7636,2915.9,92.79,1
2164.02,12,0,113.12,57.19,0,1.41,0.49,0.5498,0.78,1.05,0.2,0.1418,4806.49,5799.73,0
2174.48,14,0,64.43,52.92,0,1.2,0.9,0.5571,0.38,2.55,0.2,0.1404,4909.08,16683.19,0
7482.51,22,0,76.78,109.19,0,3.13,0.79,0.2538,0.47,1.26,0.2,0.2617,5967.85,15999.51,0
1245.93,8,0,53.86,40.56,0,4.97,1.69,0.6624,0.05,2.21,0.2,0.1656,3690.58,2379.89,0
345.63,22,0,115.98,17.36,0,4.99,1.61,0.9353,0.14,2.38,0.2,0.2297,5345.13,6487.3,0
121624.63,4,1,2341.89,618.99,0,12.34,6.62,24.0657,5.26,13.13,0.8452,0.5595,4852.24,115.24,1
4500.39,13,0,108.94,77.77,0,5.85,1.25,1.2899,0.78,3.3,0.2,0.2953,1965.29,10158.76,0
7365.19,15,0,21.68,105.17,0,2.76,1.83,0.2426,0.77,2.15,0.2,0.2563,5927.1,11553.78,0
829.02,20,0,81.8,71.18,0,4.37,1.3,0.5441,0.32,2.56,0.2,0.2403,1818.49,2723.86,0
154567.91,23,1,4627.68,455.82,0,17.19,7.51,41.7956,4.7,12.59,0.8524,0.7962,3611.77,242.7,1
4135.64,20,0,15.03,8.48,0,3.73,0.02,0.1642,0.33,3.89,0.2,0.1219,3552.31,14454.51,0
3000.17,12,0,19.55,44.49,0,2.66,0.2,0.088,0.82,5.12,0.2,0.3124,2757.63,13828.44,0
950.89,20,0,24.98,82.65,0,1.55,1.5,0.6912,0.92,1.5,0.2,0.279,3079.58,9865.72,0
7823.15,20,0,27.53,90.76,0,4.67,0.02,0.7284,0.85,4.67,0.2,0.1755,4526.36,9758.03,0
1310.43,14,0,31.3,50.38,0,4.51,1.69,0.7679,0.79,3.33,0.2,0.3882,5647.11,2440.52,0
6643.26,12,0,25.98,99.06,0,1.56,1.03,0.2132,0.44,5.43,0.2,0.362,5475.84,15019.32,0
1994.46,16,0,80.97,89.01,0,5.26,0.64,0.5095,0.14,5.11,0.2,0.1212,4065.91,4411.95,0
3500.27,22,0,106.94,26.09,0,1.44,1.21,0.3929,0.95,2.19,0.2,0.3964,5765.96,16342.18,0
1463.4,14,0,6.46,51.84,0,4.83,1.56,0.6116,0.58,2.3,0.2,0.3492,3767.41,2233.37,0
4173.56,7,0,29.21,50.1,0,3.74,0.74,0.0711,0.09,1.19,0.2,0.1134,3896.46,2897.1,0
49244.74,4,1,982.55,941.91,0,8.63,6.17,25.7473,4.41,10.46,0.8981,0.4958,1841.11,456.9,1
3930.33,7,0,25.15,15.4,0,1.1,0.38,0.0708,0.31,3.48,0.2,0.1639,4229.62,5119.88,0
3408.6,9,0,104.49,96.57,0,2.47,0.79,0.7301,0.07,4.15,0.2,0.1332,1970.13,3775.73,0
6012.55,16,0,15.98,86.49,0,4.8,2.0,1.0023,0.68,1.64,0.2,0.1696,3002.81,17353.57,0
5601.1,11,0,78.83,58.69,0,4.97,0.15,0.0425,0.52,4.82,0.2,0.3674,5372.81,10860.7,0
4519.06,21,0,58.93,57.13,0,3.19,0.74,0.2097,0.06,3.5,0.2,0.2394,3735.68,3038.6,0
855.39,14,0,73.77,77.19,0,5.0,0.08,0.7977,0.51,2.12,0.2,0.1825,4229.12,3693.93,0
4110.07,9,0,77.42,94.84,0,5.14,0.45,0.3533,0.11,3.78,0.2,0.3057,3037.12,9877.83,0
6275.1,8,0,29.76,76.04,0,1.53,1.75,0.4076,0.8,3.55,0.2,0.2859,4457.94,16496.2,0
116573.01,1,0,6650.46,481.32,0,16.27,6.0,18.658,5.3,11.84,0.812,0.7371,5930.07,193.14,1
95398.37,3,0,670.84,1378.27,0,17.64,3.37,27.4975,4.07,10.59,0.8642,0.493,3347.6,413.64,1
2916.29,17,0,90.69,80.85,0,2.33,1.87,0.362,0.85,3.25,0.2,0.3817,4570.99,10161.61,0
3850.28,12,0,77.32,107.7,0,1.68,1.95,0.1462,0.11,5.62,0.2,0.3221,3359.31,9179.62,0
166974.19,0,0,5795.82,919.77,0,17.87,6.91,36.127,3.89,7.06,0.8109,0.7343,4497.38,324.76,1
21586.21,0,0,8878.8,974.35,1,8.82,5.09,2.7566,5.85,7.49,0.8084,0.7848,5746.14,183.87,1
5626.49,20,0,56.4,13.8,0,1.08,0.23,0.5048,0.46,4.89,0.2,0.1693,3739.04,4343.89,0
2425.07,16,0,26.9,90.57,0,3.32,0.27,0.4169,0.84,4.3,0.2,0.3318,1711.53,10973.97,0
7158.71,8,0,90.57,76.69,0,1.29,1.6,0.949,0.23,5.91,0.2,0.3408,3672.98,8965.43,0
7481.29,11,0,31.33,100.98,0,1.8,0.93,0.5479,0.28,3.64,0.2,0.1316,4833.09,16945.3,0
3522.84,16,0,29.41,29.7,0,5.07,1.84,0.8352,0.69,5.08,0.2,0.1291,1919.6,14551.69,0
19117.91,3,1,2664.14,679.93,0,10.71,6.64,5.0645,3.46,14.88,0.9015,0.6345,3152.42,21.86,1
5572.84,13,0,45.59,37.82,0,5.38,1.34,0.048,0.21,1.37,0.2,0.201,5853.76,3569.38,0
166027.5,0,1,833.25,461.0,1,15.37,6.25,38.8776,3.61,13.84,0.7901,0.4643,4163.43,49.86,1
5244.49,20,0,94.1,52.53,0,5.93,0.49,0.9485,0.75,5.08,0.2,0.2682,2691.5,12650.35,0
1164.81,20,0,13.04,82.25,0,4.34,1.24,0.6584,0.72,2.56,0.2,0.3204,3409.89,8492.01,0
6837.94,17,0,37.75,52.63,0,4.87,1.76,0.7521,0.54,1.77,0.2,0.259,3902.72,13461.35,0
1030.44,16,0,116.1,21.96,0,1.96,0.39,0.4179,0.56,3.97,0.2,0.3476,1770.12,10081.05,0
5947.12,17,0,105.11,20.57,0,3.59,0.67,0.0306,0.93,3.48,0.2,0.1137,5770.53,9852.6,0
5551.78,21,0,97.0,43.29,0,4.94,1.64,1.9279,0.91,2.79,0.2,0.1841,1896.13,13159.96,0
2425.14,15,0,67.86,31.75,0,3.94,0.07,0.3394,0.43,5.03,0.2,0.1146,3670.91,1941.09,0
7406.64,19,0,35.72,52.13,0,5.8,1.34,0.3635,0.36,2.83,0.2,0.1624,5432.05,9294.72,0
7980.81,18,0,108.39,103.84,0,4.27,0.76,0.4545,0.58,1.7,0.2,0.1066,5486.85,15512.39,0
68080.75,2,0,5665.64,491.35,0,8.6,7.17,29.8446,4.84,15.86,0.7556,0.8212,2207.22,447.19,1
1317.93,11,0,43.27,112.57,0,4.97,1.41,0.6215,0.3,1.62,0.2,0.2183,3481.62,2719.7,0
149415.59,23,0,6417.37,1005.26,1,14.35,5.54,83.6917,4.59,15.48,0.9345,0.63,1764.23,346.06,1
79791.45,3,1,2822.6,843.43,1,17.26,4.53,13.0952,5.1,14.96,0.8778,0.577,5660.91,276.57,1
3699.28,13,0,87.08,59.16,0,5.37,1.36,0.8296,0.86,5.01,0.2,0.2318,2021.89,3524.82,0
7467.85,15,0,108.27,19.37,0,4.0,0.42,0.4024,0.86,5.57,0.2,0.2427,5325.03,3458.27,0
5741.84,15,0,117.42,33.38,0,5.62,0.67,0.1105,0.37,1.4,0.2,0.2657,5170.66,5548.78,0
7783.94,0,0,6541.74,1214.42,1,14.03,3.19,2.7925,5.32,8.92,0.8591,0.6938,2052.46,105.98,1
5801.7,11,0,53.08,111.75,0,3.1,0.96,0.5005,0.27,2.03,0.2,0.1631,3866.5,13127.23,0
6595.37,21,0,23.22,94.5,0,4.58,1.04,0.3504,0.22,3.09,0.2,0.3239,4884.04,4831.13,0
520.3,11,0,45.52,58.77,0,4.78,0.14,0.8295,0.19,4.14,0.2,0.1754,3051.21,17946.08,0
4640.16,19,0,116.55,111.17,0,2.72,1.75,0.2005,0.07,5.51,0.2,0.2429,5803.86,3604.66,0
103055.13,4,1,5271.36,660.88,0,13.68,4.81,43.4813,4.43,8.1,0.7582,0.6246,2316.82,498.61,1
4975.95,13,0,106.69,33.02,0,1.43,0.62,0.1596,0.34,5.47,0.2,0.3302,5920.82,12886.69,0
3110.32,7,0,63.06,49.44,0,4.58,0.0,0.4452,0.06,1.75,0.2,0.1083,5606.02,12414.38,0
7561.39,10,0,62.69,101.43,0,5.88,0.69,0.3947,0.25,5.98,0.2,0.3099,5421.35,11037.8,0
1835.7,17,0,97.28,108.83,0,5.47,1.03,0.1222,0.46,2.75,0.2,0.2381,2091.32,9016.77,0
1733.57,8,0,95.32,103.65,0,5.43,0.57,0.2745,0.07,2.68,0.2,0.1508,2389.65,14683.78,0
7475.49,8,0,53.24,75.03,0,3.12,1.3,0.2977,0.52,4.91,0.2,0.1974,5760.68,12860.9,0
4784.07,10,0,36.44,5.17,0,4.09,1.82,0.1972,0.18,2.24,0.2,0.2237,5959.01,6518.54,0
4113.3,17,0,12.53,109.35,0,2.44,1.38,0.1739,0.04,4.97,0.2,0.3757,3503.91,12351.08,0
7323.78,15,0,108.8,17.55,0,3.43,0.77,0.6349,0.66,5.65,0.2,0.2814,4479.58,5059.28,0
3520.81,19,0,53.9,116.24,0,3.21,1.79,0.2622,0.56,5.39,0.2,0.2258,2789.41,10074.04,0
7207.3,18,0,63.95,53.58,0,4.1,1.92,0.2618,0.09,2.98,0.2,0.3433,5712.0,8875.42,0
2459.64,9,0,60.48,74.98,0,4.27,0.9,0.5833,0.61,2.59,0.2,0.2364,5902.52,2648.64,0
1859.54,10,0,51.74,31.92,0,4.38,1.2,0.3249,1.0,5.63,0.2,0.1776,2754.33,5798.93,0
2309.18,7,0,35.13,57.9,0,3.95,0.78,0.4168,0.07,3.54,0.2,0.2341,3959.62,8181.38,0
7219.49,11,0,90.82,100.04,0,4.87,1.88,0.2162,0.22,5.85,0.2,0.3176,5935.88,9407.89,0
4071.27,11,0,43.7,106.92,0,5.95,1.98,0.3391,0.15,2.25,0.2,0.1081,3040.3,14442.94,0
4693.64,10,0,44.09,17.02,0,2.52,0.68,0.2428,0.39,1.1,0.2,0.2741,3776.76,14508.58,0
2802.43,22,0,97.34,25.54,0,4.27,0.09,0.4848,0.95,1.15,0.2,0.3706,5439.58,6152.42,0
6610.15,19,0,40.61,22.69,0,3.94,0.65,0.1223,0.73,3.68,0.2,0.285,5889.92,12810.39,0
5816.99,21,0,97.96,3.31,0,3.49,0.09,0.6634,0.04,3.49,0.2,0.3816,3497.14,3408.87,0
7000.66,8,0,119.14,94.07,0,4.67,0.16,1.7153,0.87,3.44,0.2,0.1927,2578.26,17190.97,0
843.1,19,0,28.6,109.25,0,3.29,0.37,0.7902,0.08,2.79,0.2,0.2434,4019.19,9734.64,0
2735.27,18,0,100.0,52.46,0,1.61,0.3,0.7902,0.76,4.62,0.2,0.1923,1527.95,6239.67,0
2024.16,9,0,30.08,87.1,0,4.02,1.0,0.3527,0.17,2.04,0.2,0.1775,3126.96,11065.65,0
40867.01,1,1,5515.94,1210.95,0,16.17,3.8,17.3701,3.94,13.85,0.7036,0.7493,2224.65,78.14,1
5629.11,16,0,86.2,113.77,0,2.29,1.56,1.6505,0.42,5.62,0.2,0.2449,2123.75,7686.73,0
5925.89,21,0,77.99,45.58,0,1.04,0.63,1.1975,0.55,5.19,0.2,0.273,2696.63,16249.48,0
2618.91,21,0,78.35,58.99,0,4.93,1.33,0.4949,0.45,5.07,0.2,0.3797,5184.57,15026.03,0
6918.36,22,0,116.72,5.62,0,2.76,0.02,1.1406,0.67,5.64,0.2,0.355,3231.9,4062.79,0
2701.11,12,0,8.47,43.65,0,2.44,1.25,0.0945,0.52,3.65,0.2,0.278,2982.9,9920.72,0
2532.87,15,0,17.01,0.59,0,1.39,1.4,0.2976,0.36,1.2,0.2,0.3671,3606.09,4556.72,0
5499.62,20,0,94.21,33.08,0,1.31,1.6,0.5262,0.14,3.07,0.2,0.388,3603.36,5075.14,0
156676.11,2,1,2229.44,966.79,1,13.67,7.49,69.2577,3.73,6.2,0.7197,0.8609,2230.02,481.58,1
3323.77,15,0,60.21,38.81,0,3.62,0.64,0.2628,0.13,2.45,0.2,0.146,4508.63,8161.67,0
3414.13,21,0,112.37,41.57,0,4.54,1.05,0.2441,0.32,5.69,0.2,0.3873,2744.16,16051.06,0
5758.43,9,0,78.81,39.38,0,5.84,1.91,0.5325,0.91,3.16,0.2,0.363,3757.52,12444.21,0
5753.98,18,0,85.27,89.35,0,3.19,0.5,0.0889,0.46,3.67,0.2,0.1423,5284.37,17101.72,0
1156.8,10,0,92.99,109.94,0,3.16,0.53,0.3222,0.42,4.01,0.2,0.2901,1706.6,8618.66,0
3268.01,16,0,16.49,63.03,0,2.81,0.23,0.2151,0.97,3.29,0.2,0.2302,4163.6,10946.35,0
579.17,7,0,15.73,118.57,0,5.08,0.99,0.8945,0.08,4.8,0.2,0.3039,5489.0,17948.29,0
5473.56,11,0,100.4,22.54,0,5.78,0.91,0.1544,0.1,1.64,0.2,0.3328,4741.34,14786.75,0
5144.51,18,0,87.72,45.92,0,5.13,1.63,0.2626,0.72,3.09,0.2,0.1549,4074.59,2377.55,0
1893.12,14,0,72.2,118.25,0,2.76,1.04,0.4453,0.29,4.66,0.2,0.215,3412.6,7033.13,0
2356.82,14,0,6.44,59.34,0,2.57,1.71,0.2333,0.76,5.19,0.2,0.1197,1911.05,6233.2,0
54539.43,2,1,8563.76,496.81,1,8.14,7.77,24.5437,4.8,13.38,0.7617,0.492,2135.14,37.19,1
4607.04,21,0,2.93,31.8,0,1.02,1.86,0.1961,0.2,1.12,0.2,0.2859,5731.17,9382.53,0
46231.69,2,0,2628.82,1332.19,0,12.89,6.15,10.5358,3.66,10.36,0.7858,0.6204,4007.68,43.6,1
170727.38,2,1,5282.3,551.4,1,8.97,7.55,53.9607,4.22,7.06,0.9228,0.5235,3106.36,134.21,1
1194.79,15,0,21.51,84.94,0,5.16,1.92,0.7538,0.35,5.67,0.2,0.1295,4852.39,16132.18,0
2146.58,8,0,52.4,56.71,0,5.27,1.08,0.1419,0.61,5.43,0.2,0.2513,2501.63,16244.55,0
